"year","week","country","deaths","is2020"
2006,7,"Austria",1478,FALSE
2006,8,"Austria",1525,FALSE
2006,9,"Austria",1434,FALSE
2006,10,"Austria",1500,FALSE
2006,11,"Austria",1476,FALSE
2006,12,"Austria",1513,FALSE
2006,13,"Austria",1592,FALSE
2006,14,"Austria",1458,FALSE
2006,15,"Austria",1412,FALSE
2006,16,"Austria",1428,FALSE
2006,17,"Austria",1360,FALSE
2006,18,"Austria",1391,FALSE
2006,19,"Austria",1446,FALSE
2006,20,"Austria",1371,FALSE
2006,21,"Austria",1411,FALSE
2006,22,"Austria",1341,FALSE
2006,23,"Austria",1387,FALSE
2006,24,"Austria",1500,FALSE
2006,25,"Austria",1480,FALSE
2006,26,"Austria",1417,FALSE
2006,27,"Austria",1287,FALSE
2006,28,"Austria",1409,FALSE
2006,29,"Austria",1413,FALSE
2006,30,"Austria",1476,FALSE
2006,31,"Austria",1303,FALSE
2006,32,"Austria",1244,FALSE
2006,33,"Austria",1384,FALSE
2006,34,"Austria",1337,FALSE
2006,35,"Austria",1359,FALSE
2006,36,"Austria",1392,FALSE
2006,37,"Austria",1301,FALSE
2006,38,"Austria",1334,FALSE
2006,39,"Austria",1326,FALSE
2006,40,"Austria",1348,FALSE
2006,41,"Austria",1335,FALSE
2006,42,"Austria",1391,FALSE
2006,43,"Austria",1440,FALSE
2006,44,"Austria",1332,FALSE
2006,45,"Austria",1418,FALSE
2006,46,"Austria",1461,FALSE
2006,47,"Austria",1488,FALSE
2006,48,"Austria",1327,FALSE
2006,49,"Austria",1422,FALSE
2006,50,"Austria",1395,FALSE
2006,51,"Austria",1495,FALSE
2006,52,"Austria",1514,FALSE
2007,1,"Austria",1576,FALSE
2007,2,"Austria",1537,FALSE
2007,3,"Austria",1416,FALSE
2007,4,"Austria",1459,FALSE
2007,5,"Austria",1545,FALSE
2007,6,"Austria",1554,FALSE
2007,7,"Austria",1556,FALSE
2007,8,"Austria",1667,FALSE
2007,9,"Austria",1615,FALSE
2007,10,"Austria",1549,FALSE
2007,11,"Austria",1536,FALSE
2007,12,"Austria",1514,FALSE
2007,13,"Austria",1445,FALSE
2007,14,"Austria",1437,FALSE
2007,15,"Austria",1428,FALSE
2007,16,"Austria",1373,FALSE
2007,17,"Austria",1405,FALSE
2007,18,"Austria",1403,FALSE
2007,19,"Austria",1341,FALSE
2007,20,"Austria",1328,FALSE
2007,21,"Austria",1484,FALSE
2007,22,"Austria",1332,FALSE
2007,23,"Austria",1307,FALSE
2007,24,"Austria",1346,FALSE
2007,25,"Austria",1385,FALSE
2007,26,"Austria",1309,FALSE
2007,27,"Austria",1185,FALSE
2007,28,"Austria",1373,FALSE
2007,29,"Austria",1743,FALSE
2007,30,"Austria",1422,FALSE
2007,31,"Austria",1285,FALSE
2007,32,"Austria",1369,FALSE
2007,33,"Austria",1314,FALSE
2007,34,"Austria",1316,FALSE
2007,35,"Austria",1297,FALSE
2007,36,"Austria",1288,FALSE
2007,37,"Austria",1348,FALSE
2007,38,"Austria",1291,FALSE
2007,39,"Austria",1366,FALSE
2007,40,"Austria",1364,FALSE
2007,41,"Austria",1356,FALSE
2007,42,"Austria",1437,FALSE
2007,43,"Austria",1391,FALSE
2007,44,"Austria",1464,FALSE
2007,45,"Austria",1506,FALSE
2007,46,"Austria",1499,FALSE
2007,47,"Austria",1481,FALSE
2007,48,"Austria",1417,FALSE
2007,49,"Austria",1525,FALSE
2007,50,"Austria",1466,FALSE
2007,51,"Austria",1465,FALSE
2007,52,"Austria",1556,FALSE
2008,1,"Austria",1686,FALSE
2008,2,"Austria",1705,FALSE
2008,3,"Austria",1624,FALSE
2008,4,"Austria",1583,FALSE
2008,5,"Austria",1610,FALSE
2008,6,"Austria",1518,FALSE
2008,7,"Austria",1532,FALSE
2008,8,"Austria",1509,FALSE
2008,9,"Austria",1583,FALSE
2008,10,"Austria",1484,FALSE
2008,11,"Austria",1504,FALSE
2008,12,"Austria",1476,FALSE
2008,13,"Austria",1499,FALSE
2008,14,"Austria",1499,FALSE
2008,15,"Austria",1505,FALSE
2008,16,"Austria",1491,FALSE
2008,17,"Austria",1375,FALSE
2008,18,"Austria",1392,FALSE
2008,19,"Austria",1395,FALSE
2008,20,"Austria",1391,FALSE
2008,21,"Austria",1386,FALSE
2008,22,"Austria",1383,FALSE
2008,23,"Austria",1334,FALSE
2008,24,"Austria",1332,FALSE
2008,25,"Austria",1291,FALSE
2008,26,"Austria",1377,FALSE
2008,27,"Austria",1349,FALSE
2008,28,"Austria",1311,FALSE
2008,29,"Austria",1307,FALSE
2008,30,"Austria",1310,FALSE
2008,31,"Austria",1399,FALSE
2008,32,"Austria",1270,FALSE
2008,33,"Austria",1329,FALSE
2008,34,"Austria",1278,FALSE
2008,35,"Austria",1314,FALSE
2008,36,"Austria",1343,FALSE
2008,37,"Austria",1350,FALSE
2008,38,"Austria",1347,FALSE
2008,39,"Austria",1395,FALSE
2008,40,"Austria",1496,FALSE
2008,41,"Austria",1457,FALSE
2008,42,"Austria",1453,FALSE
2008,43,"Austria",1411,FALSE
2008,44,"Austria",1413,FALSE
2008,45,"Austria",1348,FALSE
2008,46,"Austria",1394,FALSE
2008,47,"Austria",1421,FALSE
2008,48,"Austria",1476,FALSE
2008,49,"Austria",1473,FALSE
2008,50,"Austria",1487,FALSE
2008,51,"Austria",1487,FALSE
2008,52,"Austria",1563,FALSE
2009,1,"Austria",1681,FALSE
2009,2,"Austria",1775,FALSE
2009,3,"Austria",1915,FALSE
2009,4,"Austria",1992,FALSE
2009,5,"Austria",1974,FALSE
2009,6,"Austria",1920,FALSE
2009,7,"Austria",1723,FALSE
2009,8,"Austria",1751,FALSE
2009,9,"Austria",1715,FALSE
2009,10,"Austria",1619,FALSE
2009,11,"Austria",1479,FALSE
2009,12,"Austria",1446,FALSE
2009,13,"Austria",1493,FALSE
2009,14,"Austria",1473,FALSE
2009,15,"Austria",1492,FALSE
2009,16,"Austria",1446,FALSE
2009,17,"Austria",1436,FALSE
2009,18,"Austria",1350,FALSE
2009,19,"Austria",1458,FALSE
2009,20,"Austria",1347,FALSE
2009,21,"Austria",1439,FALSE
2009,22,"Austria",1374,FALSE
2009,23,"Austria",1335,FALSE
2009,24,"Austria",1348,FALSE
2009,25,"Austria",1327,FALSE
2009,26,"Austria",1330,FALSE
2009,27,"Austria",1311,FALSE
2009,28,"Austria",1328,FALSE
2009,29,"Austria",1445,FALSE
2009,30,"Austria",1383,FALSE
2009,31,"Austria",1354,FALSE
2009,32,"Austria",1331,FALSE
2009,33,"Austria",1314,FALSE
2009,34,"Austria",1462,FALSE
2009,35,"Austria",1289,FALSE
2009,36,"Austria",1319,FALSE
2009,37,"Austria",1325,FALSE
2009,38,"Austria",1406,FALSE
2009,39,"Austria",1340,FALSE
2009,40,"Austria",1348,FALSE
2009,41,"Austria",1455,FALSE
2009,42,"Austria",1356,FALSE
2009,43,"Austria",1509,FALSE
2009,44,"Austria",1479,FALSE
2009,45,"Austria",1436,FALSE
2009,46,"Austria",1398,FALSE
2009,47,"Austria",1461,FALSE
2009,48,"Austria",1438,FALSE
2009,49,"Austria",1446,FALSE
2009,50,"Austria",1489,FALSE
2009,51,"Austria",1507,FALSE
2009,52,"Austria",1577,FALSE
2010,1,"Austria",1557,FALSE
2010,2,"Austria",1582,FALSE
2010,3,"Austria",1573,FALSE
2010,4,"Austria",1573,FALSE
2010,5,"Austria",1544,FALSE
2010,6,"Austria",1551,FALSE
2010,7,"Austria",1598,FALSE
2010,8,"Austria",1647,FALSE
2010,9,"Austria",1554,FALSE
2010,10,"Austria",1554,FALSE
2010,11,"Austria",1560,FALSE
2010,12,"Austria",1578,FALSE
2010,13,"Austria",1509,FALSE
2010,14,"Austria",1352,FALSE
2010,15,"Austria",1486,FALSE
2010,16,"Austria",1442,FALSE
2010,17,"Austria",1453,FALSE
2010,18,"Austria",1446,FALSE
2010,19,"Austria",1410,FALSE
2010,20,"Austria",1388,FALSE
2010,21,"Austria",1425,FALSE
